timestamp,datetime,rank,symbol,volume_24h,price,change_24h_pct,funding_rate_pct,open_interest
1763260581.6097012,2025-11-15 22:36:21,9,DOGE,19193100,0.162680,0.44,0.0013,274839738
1763260581.6097012,2025-11-15 22:36:21,10,UNI,18880767,7.370600,1.44,0.0013,7601725
1763260581.6097012,2025-11-15 22:36:21,11,FARTCOIN,17226266,0.243290,-2.82,0.0013,107623822
1763260581.6097012,2025-11-15 22:36:21,12,XPL,16197051,0.232290,-0.66,0.0013,225599212
1763260581.6097012,2025-11-15 22:36:21,13,ZEN,11729024,14.745000,2.79,-0.0111,198623
1763260581.6097012,2025-11-15 22:36:21,14,SUI,11211157,1.753500,-1.84,0.0002,12193051
1763260581.6097012,2025-11-15 22:36:21,15,ENA,10121981,0.273750,-2.84,0.0013,158964048
1763275007.289718,2025-11-16 02:36:47,1,ZEC,520040583,689.370000,-4.41,-0.0012,586122
1763275007.289718,2025-11-16 02:36:47,2,HYPE,149660657,39.191000,1.12,0.0013,23839181
1763275007.289718,2025-11-16 02:36:47,3,XRP,81204681,2.266200,-0.75,0.0013,95601834
1763275007.289718,2025-11-16 02:36:47,4,ASTER,72743737,1.180300,4.34,0.0014,104490038
1763275007.289718,2025-11-16 02:36:47,5,STRK,43323213,0.220300,28.75,0.0024,246556787
1763275007.289718,2025-11-16 02:36:47,6,PUMP,30009605,0.003637,-0.11,0.0013,31033145180
1763275007.289718,2025-11-16 02:36:47,7,LTC,27403902,102.170000,-1.98,0.0013,276882
1763275007.289718,2025-11-16 02:36:47,8,NEAR,21600045,2.471100,-5.74,0.0013,13165083
1763275007.289718,2025-11-16 02:36:47,9,DOGE,18192947,0.163650,0.26,0.0013,266179896
1763275007.289718,2025-11-16 02:36:47,10,UNI,17525314,7.647500,2.16,0.0013,7583064
1763275007.289718,2025-11-16 02:36:47,11,FARTCOIN,15190173,0.246740,-2.22,0.0013,107586496
1763275007.289718,2025-11-16 02:36:47,12,RESOLV,13825669,0.176440,27.22,-0.1061,43654296
1763275007.289718,2025-11-16 02:36:47,13,XPL,13503363,0.233580,-2.90,0.0013,224502922
1763275007.289718,2025-11-16 02:36:47,14,ENA,10130332,0.277460,-1.38,0.0013,162402082
1763275007.289718,2025-11-16 02:36:47,15,ZEN,9818198,13.751000,-9.05,-0.0063,190400
1763289437.272325,2025-11-16 06:37:17,1,ZEC,520382373,703.460000,10.95,0.0013,588685
1763289437.272325,2025-11-16 06:37:17,2,HYPE,159000924,40.240000,2.68,0.0013,24004628
1763289437.272325,2025-11-16 06:37:17,3,XRP,91841429,2.273600,0.30,0.0013,92970844
1763289437.272325,2025-11-16 06:37:17,4,ASTER,77837098,1.249900,11.24,0.0030,107564828
1763289437.272325,2025-11-16 06:37:17,5,STRK,46249509,0.235850,40.92,0.0013,248124502
1763289437.272325,2025-11-16 06:37:17,6,PUMP,30446950,0.003656,3.54,0.0013,30430514610
1763289437.272325,2025-11-16 06:37:17,7,LTC,26670200,102.330000,0.17,0.0013,277341
1763289437.272325,2025-11-16 06:37:17,8,RESOLV,21682217,0.175640,27.03,-0.1978,19632820
1763289437.272325,2025-11-16 06:37:17,9,NEAR,18882020,2.541100,2.77,0.0013,13526504
1763289437.272325,2025-11-16 06:37:17,10,UNI,18342935,7.865400,6.84,0.0013,7655570
1763289437.272325,2025-11-16 06:37:17,11,DOGE,18337635,0.165070,2.00,0.0013,267026434
1763289437.272325,2025-11-16 06:37:17,12,FARTCOIN,14900646,0.250300,1.09,0.0013,109933560
1763289437.272325,2025-11-16 06:37:17,13,XPL,12886472,0.237700,3.61,0.0013,223819530
1763289437.272325,2025-11-16 06:37:17,14,ENA,10875742,0.278230,0.79,0.0013,163825232
1763289437.272325,2025-11-16 06:37:17,15,ZEN,9118772,14.020000,-1.61,-0.0045,183751
1763995455.400328,2025-11-24 10:44:15,1,HYPE,396176150,31.459000,1.40,0.0013,27192738
1763995455.400328,2025-11-24 10:44:15,2,ZEC,244540849,546.830000,-5.30,-0.0050,494561
1763995455.400328,2025-11-24 10:44:15,3,XRP,114602550,2.075900,1.39,0.0013,96777598
1763995455.400328,2025-11-24 10:44:15,4,FARTCOIN,51688915,0.258970,13.05,0.0013,181765865
1763995455.400328,2025-11-24 10:44:15,5,XPL,48391860,0.179540,-9.57,-0.0011,188159150
1763995455.400328,2025-11-24 10:44:15,6,MON,32986483,0.025430,-16.13,-0.0145,1145960340
1763995455.400328,2025-11-24 10:44:15,7,TNSR,31530167,0.143490,-19.28,-0.1964,19337403
1763995455.400328,2025-11-24 10:44:15,8,ASTER,26421509,1.106500,1.49,0.0013,60214154
1763995455.400328,2025-11-24 10:44:15,9,SUI,19000891,1.373900,0.30,0.0002,12926990
1763995455.400328,2025-11-24 10:44:15,10,PUMP,18390776,0.002654,3.67,0.0013,22534815000
1763995455.400328,2025-11-24 10:44:15,11,TAO,15641686,282.850000,-1.54,-0.0006,60974
1763995455.400328,2025-11-24 10:44:15,12,STRK,14020691,0.138950,-6.37,0.0013,92967842
1763995455.400328,2025-11-24 10:44:15,13,DOGE,12076794,0.145230,0.48,0.0009,237463878
1763995455.400328,2025-11-24 10:44:15,14,BCH,11626363,547.140000,0.25,0.0011,15313
1763995455.400328,2025-11-24 10:44:15,15,BNB,9575346,835.980000,-1.25,0.0013,41570
1763995905.014838,2025-11-24 10:51:45,1,HYPE,396387019,30.978000,0.79,0.0013,27087924
1763995905.014838,2025-11-24 10:51:45,2,ZEC,242766362,547.730000,-4.51,-0.0048,495004
1763995905.014838,2025-11-24 10:51:45,3,XRP,116472017,2.056800,0.85,0.0013,96676392
1763995905.014838,2025-11-24 10:51:45,4,FARTCOIN,51535109,0.259130,15.61,0.0013,180830260
1763995905.014838,2025-11-24 10:51:45,5,XPL,48381415,0.179650,-8.53,-0.0010,186097686
1763995905.014838,2025-11-24 10:51:45,6,MON,34583896,0.026045,-15.47,-0.0145,1150806728
1763995905.014838,2025-11-24 10:51:45,7,TNSR,31141216,0.143830,-16.16,-0.1841,19358052
1763995905.014838,2025-11-24 10:51:45,8,ASTER,25934007,1.102000,2.25,0.0013,59248290
1763995905.014838,2025-11-24 10:51:45,9,SUI,18371621,1.361900,0.53,0.0002,12836930
1763995905.014838,2025-11-24 10:51:45,10,PUMP,16575243,0.002631,5.20,0.0013,22499968008
1763995905.014838,2025-11-24 10:51:45,11,TAO,15831266,281.090000,-1.63,-0.0005,60909
1763995905.014838,2025-11-24 10:51:45,12,STRK,13979119,0.138070,-5.08,0.0013,92835677
1763995905.014838,2025-11-24 10:51:45,13,DOGE,12912844,0.143340,-1.02,0.0008,235135462
1763995905.014838,2025-11-24 10:51:45,14,BCH,11583471,548.000000,0.38,0.0007,15444
1763995905.014838,2025-11-24 10:51:45,15,BNB,9662309,831.620000,-1.47,0.0013,41481
